,Sentence #,Word,POS,Tag
15167,Sentence: 5797,the,DT,O
15168,Sentence: 5797,cost,NN,O
15169,Sentence: 5797,volume,NN,O
15170,Sentence: 5797,",",",",O
15171,Sentence: 5797,producing,VBG,O
15172,Sentence: 5797,SOTA,NNP,O
15173,Sentence: 5797,performance,NN,O
15174,Sentence: 5797,on,IN,O
15175,Sentence: 5797,the,DT,O
15176,Sentence: 5797,KITTI,NNP,B
15177,Sentence: 5797,benchmark,NN,I
15178,Sentence: 5797,.,.,O
3470,Sentence: 3225,Datasets,NNS,O
3471,Sentence: 3225,Experiments,NNS,B
3472,Sentence: 3225,are,VBP,O
3473,Sentence: 3225,conducted,VBN,O
3474,Sentence: 3225,on,IN,O
3475,Sentence: 3225,three,CD,O
3476,Sentence: 3225,large,JJ,O
3477,Sentence: 3225,and,CC,O
3478,Sentence: 3225,complex,JJ,O
3479,Sentence: 3225,datasets,NNS,O
3480,Sentence: 3225,of,IN,O
3481,Sentence: 3225,distinct,JJ,O
3482,Sentence: 3225,articulate,JJ,O
3483,Sentence: 3225,objects,NNS,O
3484,Sentence: 3225,",",",",O
3485,Sentence: 3225,namely,RB,O
3486,Sentence: 3225,human,JJ,O
3487,Sentence: 3225,",",",",O
3488,Sentence: 3225,fish,JJ,O
3489,Sentence: 3225,",",",",O
3490,Sentence: 3225,and,CC,O
3491,Sentence: 3225,mouse,NN,O
3492,Sentence: 3225,.,.,O
3800,Sentence: 4609,We,PRP,O
3801,Sentence: 4609,conducted,VBD,O
3802,Sentence: 4609,experiments,NNS,O
3803,Sentence: 4609,to,TO,O
3804,Sentence: 4609,test,VB,O
3805,Sentence: 4609,the,DT,O
3806,Sentence: 4609,performances,NNS,O
3807,Sentence: 4609,of,IN,O
3808,Sentence: 4609,R,NNP,O
3809,Sentence: 4609,-,:,O
3810,Sentence: 4609,LTR,NNP,O
3811,Sentence: 4609,-,:,O
3812,Sentence: 4609,NTN,NN,O
3813,Sentence: 4609,and,CC,O
3814,Sentence: 4609,PAMM,NNP,O
3815,Sentence: 4609,-,:,O
3816,Sentence: 4609,NTN,NN,O
3817,Sentence: 4609,using,VBG,O
3818,Sentence: 4609,three,CD,O
3819,Sentence: 4609,TREC,NNP,O
3820,Sentence: 4609,benchmark,NN,O
3821,Sentence: 4609,datasets,NNS,O
3822,Sentence: 4609,for,IN,O
3823,Sentence: 4609,diversity,NN,O
3824,Sentence: 4609,task,NN,O
3825,Sentence: 4609,:,:,O
3826,Sentence: 4609,TREC,NN,O
3827,Sentence: 4609,2009,CD,O
3828,Sentence: 4609,Web,NNP,B
3829,Sentence: 4609,Track,NNP,I
3830,Sentence: 4609,(,(,I
3831,Sentence: 4609,WT2009,NNP,I
3832,Sentence: 4609,),),I
3833,Sentence: 4609,",",",",O
3834,Sentence: 4609,TREC,NNP,O
3835,Sentence: 4609,2010,CD,O
3069,Sentence: 3948,To,TO,O
3070,Sentence: 3948,test,VB,O
3071,Sentence: 3948,how,WRB,O
3072,Sentence: 3948,much,JJ,O
3073,Sentence: 3948,the,DT,O
3074,Sentence: 3948,execution,NN,O
3075,Sentence: 3948,time,NN,O
3076,Sentence: 3948,depends,VBZ,O
3077,Sentence: 3948,on,IN,O
3078,Sentence: 3948,the,DT,O
3079,Sentence: 3948,size,NN,O
3080,Sentence: 3948,of,IN,O
3081,Sentence: 3948,the,DT,O
3082,Sentence: 3948,sequence,NN,O
3083,Sentence: 3948,",",",",O
3084,Sentence: 3948,we,PRP,O
3085,Sentence: 3948,generated,VBD,O
3086,Sentence: 3948,several,JJ,O
3087,Sentence: 3948,Markov,NNP,B
3088,Sentence: 3948,chain,NN,I
3089,Sentence: 3948,datasets,NNS,I
3090,Sentence: 3948,of,IN,O
3091,Sentence: 3948,different,JJ,O
3092,Sentence: 3948,sizes,NNS,O
3093,Sentence: 3948,",",",",O
3094,Sentence: 3948,varying,VBG,O
3095,Sentence: 3948,between,IN,O
3096,Sentence: 3948,1000,CD,O
3097,Sentence: 3948,and,CC,O
3098,Sentence: 3948,25000,CD,O
3099,Sentence: 3948,.,.,O
10526,Sentence: 4270,From,IN,O
10527,Sentence: 4270,now,RB,O
10528,Sentence: 4270,on,IN,O
10529,Sentence: 4270,",",",",O
10530,Sentence: 4270,we,PRP,O
10531,Sentence: 4270,will,MD,O
10532,Sentence: 4270,call,VB,O
10533,Sentence: 4270,the,DT,O
10534,Sentence: 4270,phone,NN,O
10535,Sentence: 4270,records,NNS,O
10536,Sentence: 4270,the,DT,O
10537,Sentence: 4270,phone,NN,O
10538,Sentence: 4270,dataset,NN,O
10539,Sentence: 4270,and,CC,O
10540,Sentence: 4270,the,DT,O
10541,Sentence: 4270,SMS,NNP,O
10542,Sentence: 4270,records,NNS,O
10543,Sentence: 4270,the,DT,O
10544,Sentence: 4270,SMS,NNP,B
10545,Sentence: 4270,dataset,NN,I
10546,Sentence: 4270,.,.,O
18451,Sentence: 5932,We,PRP,O
18452,Sentence: 5932,repeat,VBP,O
18453,Sentence: 5932,similar,JJ,O
18454,Sentence: 5932,experiments,NNS,O
18455,Sentence: 5932,for,IN,O
18456,Sentence: 5932,the,DT,O
18457,Sentence: 5932,Event,NNP,B
18458,Sentence: 5932,-,:,I
18459,Sentence: 5932,Camera,NN,I
18460,Sentence: 5932,Dataset,NNP,I
18461,Sentence: 5932,.,.,O
39,Sentence: 5133,The,DT,O
40,Sentence: 5133,ESIR,NNP,O
41,Sentence: 5133,models,NNS,O
42,Sentence: 5133,are,VBP,O
43,Sentence: 5133,evaluated,VBN,O
44,Sentence: 5133,over,IN,O
45,Sentence: 5133,6,CD,O
46,Sentence: 5133,scene,NN,O
47,Sentence: 5133,text,JJ,O
48,Sentence: 5133,datasets,NNS,O
49,Sentence: 5133,including,VBG,O
50,Sentence: 5133,3,CD,O
51,Sentence: 5133,normal,JJ,O
52,Sentence: 5133,datasets,NNS,O
53,Sentence: 5133,IC,NNP,O
54,Sentence: 5133,-,:,O
55,Sentence: 5133,DAR2013,NNP,O
56,Sentence: 5133,",",",",O
57,Sentence: 5133,IIIT5,NNP,O
58,Sentence: 5133,K,NNP,O
59,Sentence: 5133,and,CC,O
60,Sentence: 5133,SVT,NNP,O
61,Sentence: 5133,where,WRB,O
62,Sentence: 5133,most,JJS,O
63,Sentence: 5133,scene,NN,O
64,Sentence: 5133,texts,NN,O
65,Sentence: 5133,are,VBP,O
66,Sentence: 5133,almost,RB,O
67,Sentence: 5133,horizontal,JJ,O
68,Sentence: 5133,",",",",O
69,Sentence: 5133,and,CC,O
70,Sentence: 5133,3,CD,O
71,Sentence: 5133,distorted,JJ,O
72,Sentence: 5133,datasets,NNS,O
73,Sentence: 5133,ICDAR2015,NNP,B
74,Sentence: 5133,",",",",O
75,Sentence: 5133,SVTP,NNP,B
76,Sentence: 5133,and,CC,O
77,Sentence: 5133,CUTE80,NNP,B
78,Sentence: 5133,where,WRB,O
79,Sentence: 5133,a,DT,O
80,Sentence: 5133,large,JJ,O
81,Sentence: 5133,amount,NN,O
82,Sentence: 5133,of,IN,O
83,Sentence: 5133,scene,NN,O
84,Sentence: 5133,texts,NNS,O
85,Sentence: 5133,suffer,VBP,O
86,Sentence: 5133,from,IN,O
87,Sentence: 5133,perspective,NN,O
88,Sentence: 5133,and,CC,O
89,Sentence: 5133,curvature,NN,O
90,Sentence: 5133,distortions,NNS,O
91,Sentence: 5133,.,.,O
14361,Sentence: 4438,In,IN,O
14362,Sentence: 4438,the,DT,O
14363,Sentence: 4438,case,NN,O
14364,Sentence: 4438,of,IN,O
14365,Sentence: 4438,the,DT,O
14366,Sentence: 4438,Protein,NNP,B
14367,Sentence: 4438,data,NNS,I
14368,Sentence: 4438,set,VBD,I
14369,Sentence: 4438,we,PRP,O
14370,Sentence: 4438,detected,VBD,O
14371,Sentence: 4438,three,CD,O
14372,Sentence: 4438,clusters,NNS,O
14373,Sentence: 4438,with,IN,O
14374,Sentence: 4438,the,DT,O
14375,Sentence: 4438,default,NN,O
14376,Sentence: 4438,parameter,NN,O
14377,Sentence: 4438,setting,NN,O
14378,Sentence: 4438,",",",",O
14379,Sentence: 4438,but,CC,O
14380,Sentence: 4438,again,RB,O
14381,Sentence: 4438,missed,VBD,O
14382,Sentence: 4438,out,RP,O
14383,Sentence: 4438,on,IN,O
14384,Sentence: 4438,some,DT,O
14385,Sentence: 4438,important,JJ,O
14386,Sentence: 4438,clusters,NNS,O
14387,Sentence: 4438,.,.,O
1784,Sentence: 3895,For,IN,O
1785,Sentence: 3895,both,DT,O
1786,Sentence: 3895,datasets,NNS,O
1787,Sentence: 3895,",",",",O
1788,Sentence: 3895,we,PRP,O
1789,Sentence: 3895,filter,VBP,O
1790,Sentence: 3895,out,RP,O
1791,Sentence: 3895,users,NNS,O
1792,Sentence: 3895,who,WP,O
1793,Sentence: 3895,have,VBP,O
1794,Sentence: 3895,no,DT,O
1795,Sentence: 3895,links,NNS,O
1796,Sentence: 3895,",",",",O
1797,Sentence: 3895,which,WDT,O
1798,Sentence: 3895,leaves,VBZ,O
1799,Sentence: 3895,us,PRP,O
1800,Sentence: 3895,"27,215",CD,O
1801,Sentence: 3895,users,NNS,O
1802,Sentence: 3895,for,IN,O
1803,Sentence: 3895,Epinions,NNP,B
1804,Sentence: 3895,dataset,NN,I
1805,Sentence: 3895,and,CC,O
1806,Sentence: 3895,"33,407",CD,O
1807,Sentence: 3895,users,NNS,O
1808,Sentence: 3895,for,IN,O
1809,Sentence: 3895,Slashdot,NNP,B
1810,Sentence: 3895,dataset,NN,I
1811,Sentence: 3895,.,.,O
635,Sentence: 3839,Mondial,JJ,B
636,Sentence: 3839,dataset,NN,I
637,Sentence: 3839,is,VBZ,O
638,Sentence: 3839,a,DT,O
639,Sentence: 3839,geographic,JJ,O
640,Sentence: 3839,database,NN,O
641,Sentence: 3839,that,WDT,O
642,Sentence: 3839,contains,VBZ,O
643,Sentence: 3839,data,NNS,O
644,Sentence: 3839,from,IN,O
645,Sentence: 3839,multiple,JJ,O
646,Sentence: 3839,geographical,JJ,O
647,Sentence: 3839,web,NN,O
648,Sentence: 3839,data,NNS,O
649,Sentence: 3839,sources,NNS,O
650,Sentence: 3839,.,.,O
1086,Sentence: 3859,22K,CD,O
1087,Sentence: 3859,-,:,O
1088,Sentence: 3859,Labelme,NN,O
1089,Sentence: 3859,:,:,B
1090,Sentence: 3859,"22,019",CD,O
1091,Sentence: 3859,images,NNS,O
1092,Sentence: 3859,sampled,VBN,O
1093,Sentence: 3859,from,IN,O
1094,Sentence: 3859,the,DT,O
1095,Sentence: 3859,large,JJ,O
1096,Sentence: 3859,LabelMe,NNP,B
1097,Sentence: 3859,data,NN,I
1098,Sentence: 3859,set,NN,I
1099,Sentence: 3859,.,.,O
8987,Sentence: 4806,After,IN,O
8988,Sentence: 4806,a,DT,O
8989,Sentence: 4806,review,NN,O
8990,Sentence: 4806,of,IN,O
8991,Sentence: 4806,related,JJ,O
8992,Sentence: 4806,work,NN,O
8993,Sentence: 4806,in,IN,O
8994,Sentence: 4806,Section,NNP,O
8995,Sentence: 4806,2,CD,O
8996,Sentence: 4806,",",",",O
8997,Sentence: 4806,and,CC,O
8998,Sentence: 4806,a,DT,O
8999,Sentence: 4806,discussion,NN,O
9000,Sentence: 4806,of,IN,O
9001,Sentence: 4806,our,PRP$,O
9002,Sentence: 4806,general,JJ,O
9003,Sentence: 4806,experimental,JJ,O
9004,Sentence: 4806,methodology,NN,O
9005,Sentence: 4806,in,IN,O
9006,Sentence: 4806,Section,NNP,O
9007,Sentence: 4806,3,CD,O
9008,Sentence: 4806,",",",",O
9009,Sentence: 4806,in,IN,O
9010,Sentence: 4806,Section,NNP,O
9011,Sentence: 4806,4,CD,O
9012,Sentence: 4806,",",",",O
9013,Sentence: 4806,we,PRP,O
9014,Sentence: 4806,describe,VBP,O
9015,Sentence: 4806,our,PRP$,O
9016,Sentence: 4806,studies,NNS,O
9017,Sentence: 4806,using,VBG,O
9018,Sentence: 4806,the,DT,O
9019,Sentence: 4806,TREC-4,JJ,B
9020,Sentence: 4806,test,NN,I
9021,Sentence: 4806,collection,NN,I
9022,Sentence: 4806,and,CC,O
9023,Sentence: 4806,supplementary,JJ,O
9024,Sentence: 4806,assessments,NNS,O
9025,Sentence: 4806,described,VBN,O
9026,Sentence: 4806,by,IN,O
9027,Sentence: 4806,Voorhees,NNP,O
9028,Sentence: 4806,.,.,O
8011,Sentence: 3419,We,PRP,O
8012,Sentence: 3419,utilized,VBD,O
8013,Sentence: 3419,human,JJ,O
8014,Sentence: 3419,motion,NN,O
8015,Sentence: 3419,capture,NN,O
8016,Sentence: 3419,data,NNS,O
8017,Sentence: 3419,from,IN,O
8018,Sentence: 3419,the,DT,O
8019,Sentence: 3419,Carnegie,NNP,B
8020,Sentence: 3419,Mellon,NNP,I
8021,Sentence: 3419,University,NNP,I
8022,Sentence: 3419,motion,NN,I
8023,Sentence: 3419,capture,NN,I
8024,Sentence: 3419,(,(,I
8025,Sentence: 3419,CMU,NNP,I
8026,Sentence: 3419,mocap,NN,I
8027,Sentence: 3419,),),I
8028,Sentence: 3419,database,NN,I
8029,Sentence: 3419,for,IN,O
8030,Sentence: 3419,the,DT,O
8031,Sentence: 3419,learning,NN,O
8032,Sentence: 3419,;,:,O
8033,Sentence: 3419,the,DT,O
8034,Sentence: 3419,training,NN,O
8035,Sentence: 3419,data,NNS,O
8036,Sentence: 3419,was,VBD,O
8037,Sentence: 3419,a,DT,O
8038,Sentence: 3419,set,NN,O
8039,Sentence: 3419,of,IN,O
8040,Sentence: 3419,(,(,O
8041,Sentence: 3419,short,JJ,O
8042,Sentence: 3419,),),O
8043,Sentence: 3419,locomotion,NN,O
8044,Sentence: 3419,",",",",O
8045,Sentence: 3419,e.g.,NN,O
8046,Sentence: 3419,",",",",O
8047,Sentence: 3419,for,IN,O
8048,Sentence: 3419,standing,VBG,O
8049,Sentence: 3419,",",",",O
8050,Sentence: 3419,walking,VBG,O
8051,Sentence: 3419,",",",",O
8052,Sentence: 3419,and,CC,O
8053,Sentence: 3419,turning,VBG,O
8054,Sentence: 3419,.,.,O
9029,Sentence: 4807,The,DT,O
9030,Sentence: 4807,relevance,NN,O
9031,Sentence: 4807,judgments,NNS,O
9032,Sentence: 4807,in,IN,O
9033,Sentence: 4807,both,DT,O
9034,Sentence: 4807,cases,NNS,O
9035,Sentence: 4807,are,VBP,O
9036,Sentence: 4807,over,IN,O
9037,Sentence: 4807,the,DT,O
9038,Sentence: 4807,ClueWeb09,NNP,B
9039,Sentence: 4807,collection,NN,I
9040,Sentence: 4807,.,.,O
14130,Sentence: 5750,The,DT,O
14131,Sentence: 5750,first,JJ,O
14132,Sentence: 5750,VQA,NNP,B
14133,Sentence: 5750,datasets,NNS,I
14134,Sentence: 5750,contained,VBD,O
14135,Sentence: 5750,real,JJ,O
14136,Sentence: 5750,-,:,O
14137,Sentence: 5750,world,NN,O
14138,Sentence: 5750,images,VBZ,O
14139,Sentence: 5750,with,IN,O
14140,Sentence: 5750,crowdsourced,JJ,O
14141,Sentence: 5750,questions,NNS,O
14142,Sentence: 5750,and,CC,O
14143,Sentence: 5750,answers,NNS,O
14144,Sentence: 5750,.,.,O
16448,Sentence: 5854,We,PRP,O
16449,Sentence: 5854,conduct,VBP,O
16450,Sentence: 5854,the,DT,O
16451,Sentence: 5854,style,NN,O
16452,Sentence: 5854,generalization,NN,O
16453,Sentence: 5854,experiment,NN,O
16454,Sentence: 5854,on,IN,O
16455,Sentence: 5854,the,DT,O
16456,Sentence: 5854,Photo,NNP,O
16457,Sentence: 5854,to,TO,O
16458,Sentence: 5854,Artworks,NNP,B
16459,Sentence: 5854,dataset,NN,I
16460,Sentence: 5854,",",",",O
16461,Sentence: 5854,which,WDT,O
16462,Sentence: 5854,consists,VBZ,O
16463,Sentence: 5854,of,IN,O
16464,Sentence: 5854,real,JJ,O
16465,Sentence: 5854,photographs,NN,O
16466,Sentence: 5854,(,(,O
16467,Sentence: 5854,6,CD,O
16468,Sentence: 5854,",",",",O
16469,Sentence: 5854,853,CD,O
16470,Sentence: 5854,images,NNS,O
16471,Sentence: 5854,),),O
16472,Sentence: 5854,and,CC,O
16473,Sentence: 5854,artworks,VBZ,O
16474,Sentence: 5854,from,IN,O
16475,Sentence: 5854,Monet(1,NNP,O
16476,Sentence: 5854,",",",",O
16477,Sentence: 5854,074,CD,O
16478,Sentence: 5854,images,NNS,O
16479,Sentence: 5854,),),O
16480,Sentence: 5854,",",",",O
16481,Sentence: 5854,Cezanne(584,NNP,O
16482,Sentence: 5854,images,VBZ,O
16483,Sentence: 5854,),),O
16484,Sentence: 5854,",",",",O
16485,Sentence: 5854,Van,NNP,O
16486,Sentence: 5854,Gogh(401,NNP,O
16487,Sentence: 5854,images,NNS,O
16488,Sentence: 5854,),),O
16489,Sentence: 5854,and,CC,O
16490,Sentence: 5854,Ukiyo,NNP,O
16491,Sentence: 5854,-,:,O
16492,Sentence: 5854,e(1,NN,O
16493,Sentence: 5854,",",",",O
16494,Sentence: 5854,433,CD,O
16495,Sentence: 5854,images,NNS,O
16496,Sentence: 5854,),),O
16497,Sentence: 5854,.,.,O
17614,Sentence: 5900,AgeDB-30,JJ,B
17615,Sentence: 5900,datasets,NNS,I
17616,Sentence: 5900,",",",",O
17617,Sentence: 5900,respectively,RB,O
17618,Sentence: 5900,.,.,O
9508,Sentence: 5552,Lastly,RB,O
9509,Sentence: 5552,",",",",O
9510,Sentence: 5552,the,DT,O
9511,Sentence: 5552,CMU,NNP,B
9512,Sentence: 5552,Seasons,NNP,I
9513,Sentence: 5552,dataset,VBD,I
9514,Sentence: 5552, ,NNP,O
9515,Sentence: 5552,was,VBD,O
9516,Sentence: 5552,recorded,VBN,O
9517,Sentence: 5552,in,IN,O
9518,Sentence: 5552,urban,JJ,O
9519,Sentence: 5552,and,CC,O
9520,Sentence: 5552,suburban,JJ,O
9521,Sentence: 5552,environments,NNS,O
9522,Sentence: 5552,over,IN,O
9523,Sentence: 5552,a,DT,O
9524,Sentence: 5552,course,NN,O
9525,Sentence: 5552,of,IN,O
9526,Sentence: 5552,8.5,CD,O
9527,Sentence: 5552,km,NNS,O
9528,Sentence: 5552,.,.,O
3286,Sentence: 3216,We,PRP,O
3287,Sentence: 3216,report,VBP,O
3288,Sentence: 3216,our,PRP$,O
3289,Sentence: 3216,results,NNS,O
3290,Sentence: 3216,that,WDT,O
3291,Sentence: 3216,were,VBD,O
3292,Sentence: 3216,trained,VBN,O
3293,Sentence: 3216,on,IN,O
3294,Sentence: 3216,the,DT,O
3295,Sentence: 3216,KITTI,NNP,B
3296,Sentence: 3216,VO,NNP,I
3297,Sentence: 3216,dataset,NN,I
3298,Sentence: 3216,in,IN,O
3299,Sentence: 3216,",",",",O
3300,Sentence: 3216,where,WRB,O
3301,Sentence: 3216,our,PRP$,O
3302,Sentence: 3216,models,NNS,O
3303,Sentence: 3216,are,VBP,O
3304,Sentence: 3216,compared,VBN,O
3305,Sentence: 3216,with,IN,O
3306,Sentence: 3216,various,JJ,O
3307,Sentence: 3216,state,NN,O
3308,Sentence: 3216,-,:,O
3309,Sentence: 3216,of,IN,O
3310,Sentence: 3216,-,:,O
3311,Sentence: 3216,the,DT,O
3312,Sentence: 3216,-,:,O
3313,Sentence: 3216,art,NN,O
3314,Sentence: 3216,methods,NNS,O
3315,Sentence: 3216,.,.,O
4833,Sentence: 4023,We,PRP,O
4834,Sentence: 4023,applied,VBD,O
4835,Sentence: 4023,the,DT,O
4836,Sentence: 4023,techniques,NNS,O
4837,Sentence: 4023,to,TO,O
4838,Sentence: 4023,Lawrence,NNP,B
4839,Sentence: 4023,Livermore,NNP,I
4840,Sentence: 4023,National,NNP,I
4841,Sentence: 4023,Laboratory,NNP,I
4842,Sentence: 4023,institutional,JJ,I
4843,Sentence: 4023,datasets,NNS,I
4844,Sentence: 4023,of,IN,O
4845,Sentence: 4023,network,NN,O
4846,Sentence: 4023,traffic,NN,O
4847,Sentence: 4023,.,.,O
9228,Sentence: 3469,Prior,NNP,O
9229,Sentence: 3469,work,NN,O
9230,Sentence: 3469,in,IN,O
9231,Sentence: 3469,deep,JJ,O
9232,Sentence: 3469,viewpoint,NN,O
9233,Sentence: 3469,estimation,NN,O
9234,Sentence: 3469,relied,VBD,O
9235,Sentence: 3469,on,IN,O
9236,Sentence: 3469,labeled,JJ,O
9237,Sentence: 3469,training,NN,O
9238,Sentence: 3469,data,NNS,O
9239,Sentence: 3469,or,CC,O
9240,Sentence: 3469,synthetically,RB,O
9241,Sentence: 3469,rendered,VBN,O
9242,Sentence: 3469,images,NNS,O
9243,Sentence: 3469,from,IN,O
9244,Sentence: 3469,known,VBN,O
9245,Sentence: 3469,3D,CD,B
9246,Sentence: 3469,shape,NN,I
9247,Sentence: 3469,collections,NNS,I
9248,Sentence: 3469,",",",",O
9249,Sentence: 3469,or,CC,O
9250,Sentence: 3469,on,IN,O
9251,Sentence: 3469,multi,JJ,O
9252,Sentence: 3469,-,:,O
9253,Sentence: 3469,view,NN,O
9254,Sentence: 3469,correspondences,NNS,O
9255,Sentence: 3469,.,.,O
8693,Sentence: 4185,The,DT,O
8694,Sentence: 4185,krvskp,NN,B
8695,Sentence: 4185,data,NN,I
8696,Sentence: 4185,set,NN,I
8697,Sentence: 4185,has,VBZ,O
8698,Sentence: 4185,3196,CD,O
8699,Sentence: 4185,examples,NNS,O
8700,Sentence: 4185,with,IN,O
8701,Sentence: 4185,36,CD,O
8702,Sentence: 4185,attributes,NNS,O
8703,Sentence: 4185,in,IN,O
8704,Sentence: 4185,each,DT,O
8705,Sentence: 4185,example,NN,O
8706,Sentence: 4185,and,CC,O
8707,Sentence: 4185,one,CD,O
8708,Sentence: 4185,binary,JJ,O
8709,Sentence: 4185,class,NN,O
8710,Sentence: 4185,label,NN,O
8711,Sentence: 4185,.,.,O
1701,Sentence: 3890,Dataset,NNP,O
1702,Sentence: 3890,WikiSent,NN,B
1703,Sentence: 3890,:,:,O
11815,Sentence: 4324,On,IN,O
11816,Sentence: 4324,the,DT,O
11817,Sentence: 4324,other,JJ,O
11818,Sentence: 4324,hand,NN,O
11819,Sentence: 4324,",",",",O
11820,Sentence: 4324,for,IN,O
11821,Sentence: 4324,the,DT,O
11822,Sentence: 4324,Traffic,NNP,B
11823,Sentence: 4324,dataset,NN,I
11824,Sentence: 4324,),),O
11825,Sentence: 4324,we,PRP,O
11826,Sentence: 4324,do,VBP,O
11827,Sentence: 4324,observe,VB,O
11828,Sentence: 4324,a,DT,O
11829,Sentence: 4324,difference,NN,O
11830,Sentence: 4324,between,IN,O
11831,Sentence: 4324,Greedy,NNP,O
11832,Sentence: 4324,and,CC,O
11833,Sentence: 4324,the,DT,O
11834,Sentence: 4324,second,JJ,O
11835,Sentence: 4324,-,:,O
11836,Sentence: 4324,best,JJS,O
11837,Sentence: 4324,feature,NN,O
11838,Sentence: 4324,-,:,O
11839,Sentence: 4324,based,VBN,O
11840,Sentence: 4324,heuristic,JJ,O
11841,Sentence: 4324,.,.,O
2841,Sentence: 5259,The,DT,O
2842,Sentence: 5259,top,JJ,O
2843,Sentence: 5259,region,NN,O
2844,Sentence: 5259,of,IN,O
2845,Sentence: 5259, ,NN,O
2846,Sentence: 5259,illustrates,VBZ,O
2847,Sentence: 5259,the,DT,O
2848,Sentence: 5259,unsupervised,JJ,O
2849,Sentence: 5259,image,NN,O
2850,Sentence: 5259,captioning,VBG,O
2851,Sentence: 5259,results,NNS,O
2852,Sentence: 5259,on,IN,O
2853,Sentence: 5259,the,DT,O
2854,Sentence: 5259,test,NN,O
2855,Sentence: 5259,split,NN,O
2856,Sentence: 5259,of,IN,O
2857,Sentence: 5259,the,DT,O
2858,Sentence: 5259,MSCOCO,NNP,B
2859,Sentence: 5259,dataset,NN,I
2860,Sentence: 5259,.,.,O
4500,Sentence: 3273,We,PRP,O
4501,Sentence: 3273,have,VBP,O
4502,Sentence: 3273,to,TO,O
4503,Sentence: 3273,consider,VB,O
4504,Sentence: 3273,that,IN,O
4505,Sentence: 3273,this,DT,O
4506,Sentence: 3273,very,RB,O
4507,Sentence: 3273,clear,JJ,O
4508,Sentence: 3273,performance,NN,O
4509,Sentence: 3273,increase,NN,O
4510,Sentence: 3273,is,VBZ,O
4511,Sentence: 3273,also,RB,O
4512,Sentence: 3273,favoured,VBN,O
4513,Sentence: 3273,by,IN,O
4514,Sentence: 3273,the,DT,O
4515,Sentence: 3273,characteristics,NNS,O
4516,Sentence: 3273,of,IN,O
4517,Sentence: 3273,the,DT,O
4518,Sentence: 3273,MNIST,NNP,B
4519,Sentence: 3273,dataset,NN,I
4520,Sentence: 3273,",",",",O
4521,Sentence: 3273,which,WDT,O
4522,Sentence: 3273,consists,VBZ,O
4523,Sentence: 3273,of,IN,O
4524,Sentence: 3273,well,RB,O
4525,Sentence: 3273,-,:,O
4526,Sentence: 3273,separated,VBN,O
4527,Sentence: 3273,classes,NNS,O
5645,Sentence: 4679,To,TO,O
5646,Sentence: 4679,show,VB,O
5647,Sentence: 4679,how,WRB,O
5648,Sentence: 4679,much,JJ,O
5649,Sentence: 4679,be,VB,O
5650,Sentence: 4679,er,JJ,O
5651,Sentence: 4679,our,PRP$,O
5652,Sentence: 4679,curve,NN,O
5653,Sentence: 4679,'s,POS,O
5654,Sentence: 4679,ts,NN,O
5655,Sentence: 4679,are,VBP,O
5656,Sentence: 4679,(,(,O
5657,Sentence: 4679,with,IN,O
5658,Sentence: 4679,respect,NN,O
5659,Sentence: 4679,to,TO,O
5660,Sentence: 4679,the,DT,O
5661,Sentence: 4679,double,JJ,O
5662,Sentence: 4679,Pareto,NNP,O
5663,Sentence: 4679,ts,NN,O
5664,Sentence: 4679,),),O
5665,Sentence: 4679,",",",",O
5666,Sentence: 4679,we,PRP,O
5667,Sentence: 4679,plot,VBP,O
5668,Sentence: 4679,in,IN,O
5669,Sentence: 4679, ,NNP,O
5670,Sentence: 4679,the,DT,O
5671,Sentence: 4679,ratios,NNS,O
5672,Sentence: 4679,between,IN,O
5673,Sentence: 4679,the,DT,O
5674,Sentence: 4679,probabilities,NNS,O
5675,Sentence: 4679,given,VBN,O
5676,Sentence: 4679,by,IN,O
5677,Sentence: 4679,our,PRP$,O
5678,Sentence: 4679,curve,NN,O
5679,Sentence: 4679,and,CC,O
5680,Sentence: 4679,the,DT,O
5681,Sentence: 4679,actual,JJ,O
5682,Sentence: 4679,distribution,NN,O
5683,Sentence: 4679,",",",",O
5684,Sentence: 4679,and,CC,O
5685,Sentence: 4679,those,DT,O
5686,Sentence: 4679,given,VBN,O
5687,Sentence: 4679,by,IN,O
5688,Sentence: 4679,double,JJ,O
5689,Sentence: 4679,Pareto,NNP,O
5690,Sentence: 4679,and,CC,O
5691,Sentence: 4679,the,DT,O
5692,Sentence: 4679,actual,JJ,O
5693,Sentence: 4679,distribution,NN,O
5694,Sentence: 4679,",",",",O
5695,Sentence: 4679,for,IN,O
5696,Sentence: 4679,the,DT,O
5697,Sentence: 4679,Gutenberg,NNP,B
5698,Sentence: 4679,and,CC,I
5699,Sentence: 4679,News,NNP,I
5700,Sentence: 4679,corpora,NN,I
5701,Sentence: 4679,.,.,O
5702,Sentence: 4679, ,NN,O
9825,Sentence: 5567,In,IN,O
9826,Sentence: 5567,",",",",O
9827,Sentence: 5567,we,PRP,O
9828,Sentence: 5567,report,VBP,O
9829,Sentence: 5567,results,NNS,O
9830,Sentence: 5567,on,IN,O
9831,Sentence: 5567,Breakfast,NNP,B
9832,Sentence: 5567,",",",",I
9833,Sentence: 5567,showing,VBG,O
9834,Sentence: 5567,our,PRP$,O
9835,Sentence: 5567,method,NN,O
9836,Sentence: 5567,outperforms,NNS,O
9837,Sentence: 5567,published,VBN,O
